url,product_name,product_rating,product_rating_object,product_rating_max,rating,author_name,asin,product_rating_count,product_reviews_number,review_header,review_id,review_text,author_id,author_link,badge,brand,review_posted_date,review_country,review_images,helpful_count,price,Sentiment
https://www.amazon.com/product-reviews/B08X2JSMHZ?ie=UTF8&reviewerType=all_reviews&pageNumber=35,"Tecno B1 Bluetooth Headphones, Bluetooth Earbuds Wireless with 38Hrs Playtime, Wireless Bluetooth Headphones for Sports, Sweatproof & IPX5 Waterproof Wireless Headphones（Black）",4.2,"{""five_star"":3018,""four_star"":834,""one_star"":395,""three_star"":408,""two_star"":230}",5.0,5.0,jcp,B08X2JSMHZ,4885.0,1095.0,BATTERY LIFE! What else do you want on a run or walk,R1ACO3RM4UGOHX,"Not sure what the big ballasts are within the straps. Batteries? Probably. You get a lot of life!  Sound quality pretty good, especially for the price!  The ear cushions always fall out so you have to remove them carefully — and it’s really difficult to get them back on. But all n all- these are totally WORTH IT!",AFPLMNVJEC45TDERWEXCV7L4ZUXQ,https://www.amazon.com//gp/profile/amzn1.account.AFPLMNVJEC45TDERWEXCV7L4ZUXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,TECNO,"December 10, 2021",United States,[],0.0,,0.9085623784498734
https://www.amazon.com/product-reviews/B0170RBJ9Q?ie=UTF8&reviewerType=all_reviews&pageNumber=4,sephia SP3060 Earbuds Wired in Ear Headphones with Tangle-Free Cord Noise Isolating Earphones Deep Bass Case Ear Buds 3.5 mm Jack Plug,4.3,"{""five_star"":21196,""four_star"":5172,""one_star"":1622,""three_star"":2638,""two_star"":1129}",5.0,5.0,Thia,B0170RBJ9Q,31758.0,8214.0,Fit great!,RUCP6ZWYLOBRN,These fit well and work great at the gym!,AESVSJLDZTKWXKWNHNPHCNCVAIPQ,https://www.amazon.com//gp/profile/amzn1.account.AESVSJLDZTKWXKWNHNPHCNCVAIPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,sephia,"February 12, 2023",United States,[],0.0,,0.9089489416642622
https://www.amazon.com/product-reviews/B0BNFWNCFC?ie=UTF8&reviewerType=all_reviews&pageNumber=45,CAPOXO Wireless Earbuds Bluetooth 5.3 Headphones 120Hrs Playtime IPX7 Waterproof Sports Earphones Over-Ear Earhooks Headset with 2600mAh Power Display Wireless Charging Case Mics for Workout Black,4.8,"{""five_star"":575,""four_star"":23,""one_star"":13,""three_star"":11,""two_star"":4}",5.0,2.0,Dieudonne Richelieu,B0BNFWNCFC,626.0,541.0,I want to know if is going to work in my phone,R2AG8UNC1CQI9V,Is for  my phone  samsung s22 ultra  I don't know how to use it yet  because  that's can play in my Bluetooth is not working in my f,AFJA26DQDCUO2NKVEIPVVXXQATAA,https://www.amazon.com//gp/profile/amzn1.account.AFJA26DQDCUO2NKVEIPVVXXQATAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,CAPOXO,"January 17, 2023",United States,"[""https://m.media-amazon.com/images/I/61iUEIp-mKL._SY88.jpg"",""https://m.media-amazon.com/images/I/71-oVH5Dn+L._SY88.jpg""]",0.0,,-0.9087080847133289
https://www.amazon.com/product-reviews/B09BHXKNBB?ie=UTF8&reviewerType=all_reviews&pageNumber=163,"RTUSIA Small Bluetooth Headphones Wrap Around Head - Sports Wireless Headset with Built in Microphone and Crystal-Clear Sound, Foldable and Carried in The Purse, and 12-Hour Battery Life, Black",4.3,"{""five_star"":2264,""four_star"":660,""one_star"":188,""three_star"":266,""two_star"":128}",5.0,5.0,forrest,B09BHXKNBB,3506.0,1623.0,"Lightweight, excellent battery, highly recommended",RPFSLTZYMNWVF,"This one is a big surprise to me in many good ways.1. It’s extremely lightweight, you barely notice it when wearing. I can’t remember how many times I look for it only to realize it’s on my ear…2. The battery last really long time! They say it’s 24 hours, I never really run out battery during the day when I’m using. As long as you charge it every night or maybe every other night, you won’t need to worry about battery.For the cons, it’s made from lightweight plastic, not sure how long it last, I’ll keep track of it.",AFOTYX6YVZW5UNG5IC6ZJV6WXHLQ,https://www.amazon.com//gp/profile/amzn1.account.AFOTYX6YVZW5UNG5IC6ZJV6WXHLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,RTUSIA,"February 9, 2023",United States,[],0.0,,0.8901010318235917
https://www.amazon.com/product-reviews/B06X16Z7DZ?ie=UTF8&reviewerType=all_reviews&pageNumber=226,"Apple EarPods Headphones with 3.5mm Plug. Microphone with Built-in Remote to Control Music, Phone Calls, and Volume. Wired Earbuds",4.6,"{""five_star"":49144,""four_star"":6717,""one_star"":2034,""three_star"":2612,""two_star"":924}",5.0,5.0,Jesse,B06X16Z7DZ,61431.0,4432.0,Execelent BUT,R3R9YN85Y5STK9,The volume buttons only work with iPhone,AFRIPODA65R3YLVKIGT5CM3OKKIA,https://www.amazon.com//gp/profile/amzn1.account.AFRIPODA65R3YLVKIGT5CM3OKKIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Apple,"January 25, 2020",United States,[],0.0,,-0.8922679857774214
https://www.amazon.com/product-reviews/B0BDHWDR12?ie=UTF8&reviewerType=all_reviews&pageNumber=62,"Apple AirPods Pro (2nd Generation) Wireless Earbuds, Up to 2X More Active Noise Cancelling, Adaptive Transparency, Personalized Spatial Audio, MagSafe Charging Case, Bluetooth Headphones for iPhone",4.7,"{""five_star"":12440,""four_star"":1017,""one_star"":535,""three_star"":313,""two_star"":164}",5.0,5.0,Luis Martinez,B0BDHWDR12,14467.0,2025.0,REAL DEAL!,R12I6X0Q4REYGH,These AirPods are the best things I’ve had in my life there amazing! 10/10 recommendation.,AGO5N6OJ34VA3JZAN5PZZORDU4AQ,https://www.amazon.com//gp/profile/amzn1.account.AGO5N6OJ34VA3JZAN5PZZORDU4AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Apple,"December 30, 2022",United States,"[""https://m.media-amazon.com/images/I/613XCUwQ+sL._SY88.jpg""]",0.0,,0.9088805046948519
https://www.amazon.com/product-reviews/B077T4737M?ie=UTF8&reviewerType=all_reviews&pageNumber=336,JBL T460BT Extra Bass Wireless On-Ear Headphones with 11 Hours Playtime & Mic - Black,4.1,"{""five_star"":7953,""four_star"":3648,""one_star"":1358,""three_star"":1451,""two_star"":624}",5.0,5.0,sunil,B077T4737M,15034.0,4765.0,awosme,R3L9EOWZZSLV5G,awesome product go for it,,,Verified Purchase,JBL,"October 7, 2019",India,[],0.0,,0.9089721332896838
https://www.amazon.com/product-reviews/B0734S1YBS?ie=UTF8&reviewerType=all_reviews&pageNumber=28,"Otium Bluetooth Earbuds Wireless Headphones Bluetooth Headphones, Sports Earbuds, IPX7 Waterproof Stereo Earphones for Gym Running 15 Hours Playtime Sound Isolation Headsets",4.3,"{""five_star"":10534,""four_star"":2862,""one_star"":1050,""three_star"":1373,""two_star"":718}",5.0,5.0,Pagurus,B0734S1YBS,16537.0,4645.0,My fave.,R3V7FIWU0Z30D9,"Every time I lose a pair, I buy another. They seem to last forever. Even the pair I lost in the garden worked fine when I found it ( dug it up!) two years later. I have not tried the expensive ones, because price, so I can’t compare sound quality, but these are just fine.",AF4INLM64NVOFBVU7LZ4G4W4MOFQ,https://www.amazon.com//gp/profile/amzn1.account.AF4INLM64NVOFBVU7LZ4G4W4MOFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Otium,"August 12, 2022",United States,[],0.0,,0.9085940772836858
https://www.amazon.com/product-reviews/B07G74V1YP?ie=UTF8&reviewerType=all_reviews&pageNumber=195,"Over Ear Headphone, Wired Premium Stereo Sound Headsets with 50mm Driver, Foldable Comfortable Headphones with Protein Earmuffs and Shareport for Recording Monitoring Podcast PC TV- with Mic (Silver)",4.4,"{""five_star"":6374,""four_star"":1596,""one_star"":363,""three_star"":597,""two_star"":281}",5.0,5.0,Randy,B07G74V1YP,9211.0,2479.0,Very comfortable.,R3LENYEAW30JDN,"Got these for my 85 year old father so he could hear the TV. Got these to replace a very old, cheap set. He's happy and says they're very comfortable & they sound great.",/gp/profile/amzn1.account.AGVQBFPIEPSM2TOEY5JHHCYHWF6A,https://www.amazon.com//gp/profile/amzn1.account.AGVQBFPIEPSM2TOEY5JHHCYHWF6A,Verified Purchase,OneOdio,"July 14, 2021",United States,[],0.0,,0.908798412843184
https://www.amazon.com/product-reviews/B092J2RWHR?ie=UTF8&reviewerType=all_reviews&pageNumber=9,"Soundcore by Anker Life Q20+ Active Noise Cancelling Headphones, 40H Playtime, Hi-Res Audio, App, Connect to 2 Devices, Memory Foam Earcups, Bluetooth Headphones for Travel, Home Office",4.5,"{""five_star"":3074,""four_star"":727,""one_star"":130,""three_star"":206,""two_star"":90}",5.0,4.0,Tanya W.,B092J2RWHR,4227.0,1083.0,"Comfortable, decent sound. Works great with some devices, but horribly with others",R16CCYY1X60S67,"When used with one device, this headset works very well. I like having the 3 different modes. Transparency mode and noise cancelling are what I use most often, but I’ve used normal mode in a few situations. With transparency mode, I can hear people in the room clearly, but they don’t have to hear whatever I’m listening to, and sounds from outside the room are less distinct. These headphones work very well with my phone and tablet. If I unpair them from those, and connect to my laptop, it won’t work for more than a few minutes without the volume pulsing strangely, popping sounds, or crackling. If I turn them off and back on, they sound fine for a few more minutes before problems start again. As other reviewers have stated, the sound quality is very good, but doesn’t compare to high-end headsets 3x the cost, and the microphone quality is passable for phone calls, but not much else. I have used them for 2 days between charging, without them powering down. They stay connected further away from the source than expected. They’re comfortable enough to wear all day. It is especially nice to be able to connect to 2 devices at once, so you can watch a movie and take a phone call without removing the headset. I use them nearly every day. They will not cancel out every single noise, but they help a lot. If you happen to have a device that these work well with, they’re a nice headset at a good value.",AH5FQOBLZLOSC436L2SYTWW7Z2XQ,https://www.amazon.com//gp/profile/amzn1.account.AH5FQOBLZLOSC436L2SYTWW7Z2XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Soundcore,"February 12, 2022",United States,[],0.0,,0.9047224846753207
https://www.amazon.com/Picun-Wireless-Bluetooth-Headphones-Microphones/dp/B08Z41RGQL/ref=sr_1_40?keywords=headphones&qid=1676645343&sr=8-40,"Picun B12 Wireless Bluetooth Headphones,HD Stereo Sound Over Ear Headphones with Built-in Microphones, Deep Bass 20 Hours Playtime, Fast Charge Bluetooth 5.2 Headset for Adults, School, Travel, Black",4.4,"{""five_star"":2278,""four_star"":481,""one_star"":149,""three_star"":263,""two_star"":103}",5.0,5.0,SteveM,B08Z41RGQL,3274.0,551.0,Great sound.,R1TYYNZ88K3MKC,"The best headphones I’ve purchased, and only $20.00!! GREAT sound.",AGNJD5P3UWSP3P5LRGTAZ6RABG5A,https://www.amazon.com//gp/profile/amzn1.account.AGNJD5P3UWSP3P5LRGTAZ6RABG5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Picun,"June 25, 2022",United States,,0.0,$18.99,0.8784226937727494
https://www.amazon.com/product-reviews/B00Q6P4CMA?ie=UTF8&reviewerType=all_reviews&pageNumber=16,"Sony MDREX15LP in-Ear Earbud Headphones, Black, Model Number: MDREX15LP/B",4.3,"{""five_star"":19025,""four_star"":5301,""one_star"":1830,""three_star"":2584,""two_star"":1098}",5.0,4.0,Tom,B00Q6P4CMA,29838.0,4392.0,I've had about six of these die on me and it's always the left earbud,R30XCDZII1RNY0,"Initial impression:Compact, sturdy, and great audio quality. It only had a no-frills action button which can trigger a voice assistant, which is fine. It has no volume control which is fine because I can use my phone's side buttons or the on-screen slider for that.Long term impression:Ths left earbud (the side with the mic) has died on me consecutively. They're cheap so I just buy another, but in the future I'm thinking of buying the cheaper mic-less ones that in theory would last longer. It seems like the mic, which you pay extra for, is a weak spot. A cheap $15 earphone is $90 after your sixth purchase.",AGIWLOI3VNX26JTC4LKOBDZNSFMA,https://www.amazon.com//gp/profile/amzn1.account.AGIWLOI3VNX26JTC4LKOBDZNSFMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Sony,"January 5, 2021",United States,[],0.0,,-0.9079171310771594
https://www.amazon.com/product-reviews/B088RC3J76?ie=UTF8&reviewerType=all_reviews&pageNumber=8,MIDOLA Kids Headphones Wired Volume Limited 85/110dB Over Ear Foldable with Shareport Headset Inline Cable AUX 3.5mm Mic for iPad Notebook Boy Girl Travel School Tablet Black,4.4,"{""five_star"":994,""four_star"":221,""one_star"":82,""three_star"":112,""two_star"":44}",5.0,1.0,HJuarez,B088RC3J76,1453.0,166.0,Padding didn’t last,R1139H2JUHSC50,They are cute but after just 1 month Of use the padding fell off.,AF2YSR4U2XSC7OYMDSRNP5MCOU6A,https://www.amazon.com//gp/profile/amzn1.account.AF2YSR4U2XSC7OYMDSRNP5MCOU6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,MIDOLA,"September 29, 2022",United States,"[""https://m.media-amazon.com/images/I/71EbUBNqDQL._SY88.jpg"",""https://m.media-amazon.com/images/I/71mSZ3Nz4AL._SY88.jpg""]",0.0,,-0.9085327928716486
https://www.amazon.com/product-reviews/B002LBSEQS?ie=UTF8&reviewerType=all_reviews&pageNumber=116,"Samson Semi Open-Back Studio Reference Headphones, Black, Over Ear (SR850)",4.6,"{""five_star"":4580,""four_star"":1137,""one_star"":202,""three_star"":378,""two_star"":180}",5.0,5.0,htes,B002LBSEQS,6477.0,2780.0,10/10,R1CW7F7A114K3E,Great Headphones,AGGVJAMABISSUWPA5ISIXU2YXABQ,https://www.amazon.com//gp/profile/amzn1.account.AGGVJAMABISSUWPA5ISIXU2YXABQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Samson,"March 7, 2015",United States,[],0.0,,0.9088973023674705
https://www.amazon.com/product-reviews/B09ZKYF7TX?ie=UTF8&reviewerType=all_reviews&pageNumber=396,Wireless Earbuds Bluetooth Headphones 48hrs Play Back Sport Earphones with LED Display Over-Ear Buds with Earhooks Built-in Mic Headset for Workout Green BMANI-VEAT00L,4.5,"{""five_star"":17789,""four_star"":3023,""one_star"":976,""three_star"":1159,""two_star"":565}",5.0,5.0,Kaci Hill,B09ZKYF7TX,23512.0,10213.0,Great headphones for all activities,R3UKEVVQDWP64G,I use these daily for work and for traveling and they work fantastic and I love knowing the battery life of both ear pieces,AH5MOKRINQ5ZXWITFEMVVLKEE4BA,https://www.amazon.com//gp/profile/amzn1.account.AH5MOKRINQ5ZXWITFEMVVLKEE4BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,bmani,"September 15, 2022",United States,"[""https://m.media-amazon.com/images/I/61-EpGO9e9L._SY88.jpg""]",0.0,,0.9089512174779718
https://www.amazon.com/product-reviews/B07F62W3TQ?ie=UTF8&reviewerType=all_reviews&pageNumber=82,"Srhythm NC25 Active Noise Cancelling Headphones Bluetooth 5.0,ANC Stereo Headset Over-Ear with Hi-Fi,Mic,50H Playtime,Voice Assistant,Low Latency Game Mode",4.4,"{""five_star"":8701,""four_star"":2548,""one_star"":599,""three_star"":952,""two_star"":459}",5.0,5.0,vanessa,B07F62W3TQ,13259.0,3723.0,Relaxing,RL71QZLN9OCGK,These are very good quality and work well,AGAVO2CEUMP4EP2RTQM3H7E2GH3Q,https://www.amazon.com//gp/profile/amzn1.account.AGAVO2CEUMP4EP2RTQM3H7E2GH3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Srhythm,"June 25, 2022",United States,[],0.0,,0.9089672565460204
https://www.amazon.com/product-reviews/B07DGPSWY3?ie=UTF8&reviewerType=all_reviews&pageNumber=181,Skullcandy Jib In-Ear Earbuds with Microphone - Miami,4.5,"{""five_star"":6305,""four_star"":1981,""one_star"":1393,""three_star"":1110,""two_star"":555}",5.0,3.0,VARAD AGGARWAL,B07DGPSWY3,11345.0,2926.0,the best u can get in 500/-,RX2CGQ9MOLFWX,Ammm not sooo goood.......But ya the best you can get within 500/-,,,Verified Purchase,Skullcandy,"February 15, 2015",India,[],0.0,,0.9056857499209316
https://www.amazon.com/product-reviews/B07F62W3TQ?ie=UTF8&reviewerType=all_reviews&pageNumber=85,"Srhythm NC25 Active Noise Cancelling Headphones Bluetooth 5.0,ANC Stereo Headset Over-Ear with Hi-Fi,Mic,50H Playtime,Voice Assistant,Low Latency Game Mode",4.4,"{""five_star"":8701,""four_star"":2548,""one_star"":599,""three_star"":952,""two_star"":459}",5.0,3.0,Happy2bhere,B07F62W3TQ,13259.0,3723.0,Headphones charged once,R60IUMKACA9LA,"I was overall pleased with these except that they charged only once.  Then the battery (or something else) died.  Left it on charge for 24hrs and they would not power on immediately after disconnecting.  They still work if used with a USB cable but that won't help me for travel.I contacted the srhythm directly and they have responded well.  They sent a replacement (which took a few weeks) but unfortunately the replacements were obviously returned phones which were not even properly packed in the case.  The box was torn and wouldn't even close.  I'd be OK with factory-refurbished phones but these were obviously just shipped back out from another return.  However, the phones themselves were in new/excellent shape and they worked as they were suppose to.  Srhythm blames this on the Amazon warehouse and granted me a partial refund, which was a nice gesture.So, good phones.  Mostly good reviews.  My personal experience was 'sub optimal' to say the least but that might have been a fluke and in the end Srhythm took care of me.",AETMBANFUW3ZTLN7MTQJUAVI7L4Q,https://www.amazon.com//gp/profile/amzn1.account.AETMBANFUW3ZTLN7MTQJUAVI7L4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Srhythm,"July 31, 2019",United States,[],1.0,,-0.8604664152318781
https://www.amazon.com/product-reviews/B086P9HYCS?ie=UTF8&reviewerType=all_reviews&pageNumber=398,"JLab Go Air True Wireless Bluetooth Earbuds + Charging Case | Dual Connect | IP44 Sweat Resistance | Bluetooth 5.0 Connection | 3 EQ Sound Settings Signature, Balanced, Bass Boost… (Blue)",4.2,"{""five_star"":17892,""four_star"":5055,""one_star"":2147,""three_star"":2875,""two_star"":1324}",5.0,5.0,Kati,B086P9HYCS,29293.0,4868.0,Great Product!,R23JL0JI34JLRM,They are great for the kids!,AEUL7ZA2OEPSWCIXFXCVNPA5RUPQ,https://www.amazon.com//gp/profile/amzn1.account.AEUL7ZA2OEPSWCIXFXCVNPA5RUPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,JLab,"December 24, 2021",United States,[],0.0,,0.9089785272424871
https://www.amazon.com/product-reviews/B08JCD23MJ?ie=UTF8&reviewerType=all_reviews&pageNumber=33,"LORELEI X8 Over-Ear Wired Headphones with Microphone with 1.45m-Tangle-Free Nylon Line&3.5mm Plug,Lightweight Foldable & Portable Headphones for Smartphone,Tablet,Computer,Mp3/4(Dark Purple)",4.5,"{""five_star"":2265,""four_star"":491,""one_star"":125,""three_star"":191,""two_star"":65}",5.0,5.0,"Scott  C. Trees, Ph.D.",B08JCD23MJ,3137.0,322.0,Excellent Value,RVD0R32N6F7M2,"I was skeptical when I bought 2 sets of these headphones for about $20 each. As it turns out, they have the same comfort and sound quality as ones I’ve paid over $100 for. Great product!!",AF7Z6OVXZ6F7G27JTEMCEZYACJNA,https://www.amazon.com//gp/profile/amzn1.account.AF7Z6OVXZ6F7G27JTEMCEZYACJNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,LORELEI,"February 3, 2023",United States,[],1.0,,0.9082488580183549
https://www.amazon.com/product-reviews/B0006B486K?ie=UTF8&reviewerType=all_reviews&pageNumber=139,"Koss KSC75 Portable Stereophone Headphones, Single, Standard Packaging White/Gray",4.3,"{""five_star"":4325,""four_star"":1434,""one_star"":450,""three_star"":656,""two_star"":471}",5.0,3.0,Colin K. Mccarthy,B0006B486K,7337.0,4683.0,These headphones fit and sound excellent. The cable on them is awful after 4 ...,R36TZ3H28PR0IK,"These headphones fit and sound excellent. The cable on them is awful after 4 months of use it is stiff, tangled and uncomfortable. I would pay extra to get a cable insulated with a rubberized style instead.",AGCOMDP5YVALELUCJUGBX7EYXSYA,https://www.amazon.com//gp/profile/amzn1.account.AGCOMDP5YVALELUCJUGBX7EYXSYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Koss,"January 3, 2018",United States,[],0.0,,-0.9059480645439841
https://www.amazon.com/product-reviews/B08R684SDG?ie=UTF8&reviewerType=all_reviews&pageNumber=89,"pollini Bluetooth Headphones Wireless, 40H Playtime Foldable Over Ear Headphones with Microphone, Deep Bass Stereo Headset with Soft Memory-Protein Earmuffs for iPhone/Android Cell Phone/PC (White)",4.4,"{""five_star"":6918,""four_star"":1737,""one_star"":538,""three_star"":795,""two_star"":346}",5.0,1.0,Mark,B08R684SDG,10334.0,1502.0,Disappointed,R3FBU3PCM0L2Z0,The sound quality is HORRIBLE. 1 hour in and it already sounds like the right side is going in and out. Without a doubt the worst pair of headphones I have ever owned. Do NOT buy!!I will be returning these asap,AGXVGOQMHQX7FQI5QJ4C2G2YHHMA,https://www.amazon.com//gp/profile/amzn1.account.AGXVGOQMHQX7FQI5QJ4C2G2YHHMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,pollini,"December 9, 2021",United States,[],0.0,,-0.9088528698140924
https://www.amazon.com/product-reviews/B07RGZ5NKS?ie=UTF8&reviewerType=all_reviews&pageNumber=18,TOZO T6 True Wireless Earbuds Bluetooth 5.3 Headphones Touch Control with Wireless Charging Case IPX8 Waterproof Stereo Earphones in-Ear Built-in Mic Headset Premium Deep Bass Black (2022 Upgraded),4.4,"{""five_star"":164900,""four_star"":40871,""one_star"":10316,""three_star"":16199,""two_star"":7487}",5.0,4.0,Dave,B07RGZ5NKS,239771.0,61660.0,Great earbuds for the price,RNP7XM4JCTA33,"I didn't buy these for nose cancellation. In fact, I don't think they are even supposed to offer it although I may be mistaken. I really like that both these connect immediately, one or both can be used at a time, they charge quickly and last over 5 hours. I like the shape and size of them and I like the small case because it fits in a pocket. I think they are amazing considering the low cost and I'd recommend them.",/gp/profile/amzn1.account.AHKXUGMOI34KEJXD6SJKRQQNATQA,https://www.amazon.com//gp/profile/amzn1.account.AHKXUGMOI34KEJXD6SJKRQQNATQA,Verified Purchase,TOZO,"January 4, 2023",United States,[],0.0,,0.9067386388778685
https://www.amazon.com/product-reviews/B004JRYLG4?ie=UTF8&reviewerType=all_reviews&pageNumber=357,JVC Black Flat and Foldable Colorful Flats On Ear Headphone with 3.94 foot Gold Plated Phone Slim Plug HAS160B,4.4,"{""five_star"":5685,""four_star"":1574,""one_star"":341,""three_star"":578,""two_star"":260}",5.0,5.0,rkl,B004JRYLG4,8438.0,3775.0,Impressive,R1VHN1XN3E3GVW,"Was looking for basic lightweight and comfortable headphones and these certainly filled the bill.  Bonus is that the sound quality is much better than expected, especially at this price point.  Highly recommended.",,,Verified Purchase,JVC,"January 9, 2020",United Kingdom,[],0.0,,0.9085220098495482
https://www.amazon.com/product-reviews/B08X1QWB9W?ie=UTF8&reviewerType=all_reviews&pageNumber=202,"Skullcandy Dime True Wireless In-Ear Bluetooth Earbuds Compatible with iPhone and Android / Charging Case and Microphone / Great for Gym, Sports, and Gaming, IPX4 Water Dust Resistant - Black",4.2,"{""five_star"":27795,""four_star"":8019,""one_star"":2892,""three_star"":3862,""two_star"":1709}",5.0,2.0,JB,B08X1QWB9W,44278.0,6593.0,Stopped working at 4 months,R4CGWXUZ42PP2,I had these earbuds for 4 months and used them regularly at work. The one time I use them until the battery completely drained one side  no longer takes a charge or powers on.,AFXSWOL7AACQMGS6UTQHSAWTJN4Q,https://www.amazon.com//gp/profile/amzn1.account.AFXSWOL7AACQMGS6UTQHSAWTJN4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Skullcandy,"December 5, 2021",United States,[],0.0,,-0.9017795866185968
https://www.amazon.com/product-reviews/B07NM3RSRQ?ie=UTF8&reviewerType=all_reviews&pageNumber=222,"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",4.5,"{""five_star"":33649,""four_star"":8127,""one_star"":1721,""three_star"":2714,""two_star"":1330}",5.0,5.0,"Me, Spring, Texas",B07NM3RSRQ,47541.0,11396.0,Anker stands behind their awesome products,R3I0YWGTU2OO3N,"We buy quite a few Anker products and they work quite well.  These headphones are great for sound as well as noise cancelling without breaking the bank.  Love them for long drives where they drown out the car noise.  The first pair was so good, we bought a second.  Eventually, the first pair stopped charging.  We called Anker customer service and talked to Justin who was very helpful.  He quickly helped us resolve the issue and we're up an running again! I would recommend these headphones to anyone that is looking for a pair of wireless noise-cancelling headphones.",AGZFGANYIMGSXXSWRHLOQ672HZGA,https://www.amazon.com//gp/profile/amzn1.account.AGZFGANYIMGSXXSWRHLOQ672HZGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Soundcore,"February 3, 2022",United States,[],0.0,,0.9066962653940374
https://www.amazon.com/product-reviews/B0BRSJZM4Q/ref=cm_cr_arp_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4,"V8 Wireless Bluetooth Headphones Over Ear, 80 Hours Playtime Wireless Headphones with Deep Bass,Lightweight Foldable Headphones Built-in Mic,HiFi Stereo Sound for Travel Work Laptop PC Cellphone",4.4,"{""five_star"":1,""four_star"":183,""one_star"":80,""three_star"":73,""two_star"":45}",5.0,5.0,Michael T Shandersky,B0BRSJZM4Q,1443.0,1059.0,surprising quality at a very affordable price,R3VZC5XGG0O6NM,"extremely inexpensive with good sound quality, comfortable to wear, solid blue tooth connection, good microphone pickup.  surprisingly good overall for the price.  i actually ordered a 2nd set as a backup.",AEFDONAEM6GWXSPK5NERO54Z6EYQ,https://www.amazon.com/gp/profile/amzn1.account.AEFDONAEM6GWXSPK5NERO54Z6EYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,fojep,"July 6, 2023",United States,[],0.0,,0.9079489382830532
https://www.amazon.com/product-reviews/B00IT0IHOY?ie=UTF8&reviewerType=all_reviews&pageNumber=427,Sennheiser Professional HD 280 PRO Over-Ear Monitoring Headphones,4.6,"{""five_star"":7917,""four_star"":1661,""one_star"":403,""three_star"":608,""two_star"":360}",5.0,3.0,Oli,B00IT0IHOY,10950.0,5012.0,Good but look STUPID,R1WN9I8ZOYN0HW,"I used these for drums and I think looks is as important as quality. They sound great and block out the sound as you would expect. However they dont hug your head shape, they stick out like 'Hey Arnold' if you know what that is. They look ridiculous. Id never wear them in public. I'd be embarrassed if someone walked in the rehersal room with me wearing these. Id rather they caught me naked.",,,Verified Purchase,Sennheiser Pro Audio,"March 10, 2013",Canada,[],3.0,,-0.9028350223194468
https://www.amazon.com/product-reviews/B0BJ682ZKT?ie=UTF8&reviewerType=all_reviews&pageNumber=25,"Soundcore by Anker Space Q45 Adaptive Active Noise Cancelling Headphones, Reduce Noise by Up to 98%, 50H Playtime, App Control, LDAC Hi-Res Wireless Audio, Comfortable Fit, Clear Calls, Bluetooth 5.3",4.4,"{""five_star"":1165,""four_star"":340,""one_star"":68,""three_star"":131,""two_star"":62}",5.0,5.0,Blaine Gordon,B0BJ682ZKT,1766.0,746.0,Best wireless headphones,R28WHPGCUMMAYR,The headphones have the best sound of any headphones I’ve heard. I use the app and set the equalizer to acoustic and I get great sound quality. I really like these headphones.,AGUUZOKNED6I23HT3KBYJDDPIO4Q,https://www.amazon.com//gp/profile/amzn1.account.AGUUZOKNED6I23HT3KBYJDDPIO4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Soundcore,"September 21, 2022",United States,[],1.0,,0.9088820219039916
